title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
"‘Overall experience is good with ANZ. Like any job, it has great moments and bad moments.’",Analyst,"Change appears to be occurring, but takes time. A change of CEO may bring a different mentality and this is not a negative statement about the current CEO. 

There is opportunity to move into Asia for employment.",Technology.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,2.0,4.0,3.0,3.0,4.0,3.0,ANZ
‘Really enjoyed my time there’,Sr Test Analyst,"Flexible, ability to work from.",Working with off-shore resources,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,5.0,4.0,3.0,5.0,4.0,ANZ
‘Met some great people’,Personal Banker,"Not too much, met great people within the role but thats about as far as it goes","Micromanaging, Boring, Job opportunities usually go to who you know not what you know, corporate suit and tie work and treated like robots.",Recommends working here: No,Rates salary as: Low,1 year ago,"Victoria, Australia",3.0,2.0,2.0,3.0,2.0,2.0,2.0,ANZ
‘Performance driven but inconsistent and insensitive people management’,Director Credit Support,Opportunity to work in extensive overseas network,Work life balance is often not genuinely embraced by management,Recommends working here: No,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,2.0,3.0,3.0,3.0,3.0,3.0,ANZ
‘Amazing’,Sales Consultant,Helping customers,Dealing wth customers and there needs daily was very rewarding but challenging,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Canberra, Australian Capital Territory, Australia",4.0,4.0,3.0,4.0,4.0,4.0,4.0,ANZ
‘Frustrated Business Banking Manager.’,Business Banking Manager,"As always, client interaction was the best part.",The disgraceful way customer service levels diminished in the last five years and the total disinterest of State and Area Management in rectifying the problem.,Recommends working here: No,Rates salary as: Low,6 months ago,"Dee Why NSW, Australia",2.0,2.0,2.0,1.0,2.0,4.0,2.0,ANZ
‘Fair job with rewarding customers’,Small Business Manager,"Supportive company with lots of training, good salary.",Extreme targets causing employees to become more sale orientated for job security.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Mackay, Queensland, Australia",3.0,3.0,2.0,2.0,3.0,4.0,3.0,ANZ
‘Pleasant and challenging’,Compliance Officer,Streamlined process.  Clear instructions,Constant changes,Recommends working here: Yes,Rates salary as: High,4 years ago,,3.0,4.0,5.0,4.0,4.0,5.0,5.0,ANZ
‘Happy that i found a new job elsewhere’,Complaints Consultant,Interesting place to work,Poor management in the wealth sector,Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,2.0,1.0,2.0,5.0,2.0,ANZ
"‘Not that technically challenging, more frustrating’",IT Infrastructure Architect,Generally good people at the peer level,A huge amount of bureaucracy exists which leads to a lot of frustration,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,3.0,4.0,2.0,1.0,4.0,3.0,ANZ
‘I would like to retire from this organization.’,Systems Analyst,Good work life balance. Very nice people.,"The same challenges you face in all banks - red tape :)
Plus restructuring every few years.",Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne, Victoria, Australia",3.0,5.0,5.0,4.0,3.0,4.0,5.0,ANZ
‘Incompetent management who are more interested in themselves than company or employee success’,Finance,Big company so lots going on.,"Disfunctional management, no long term strategy, don't care about their employees",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",1.0,3.0,4.0,2.0,2.0,2.0,1.0,ANZ
‘Love the ANZ’,DEPOSIT MANAGER,"Small business banking is awesome.
Targets are tough but fair
Great coaching and training","Targets are tough
Some aspects of the job are a bit paper intensive",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,4.0,4.0,5.0,5.0,ANZ
‘Lost its ways’,Director,"Work life balance, flexible working hours","No consistent clear long term strategy
Short term focussed",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",1.0,3.0,2.0,1.0,3.0,1.0,2.0,ANZ
‘I learnt a lot.’,Customer Service Consultant,The team environment,Shift work was hard and management do not care about employees,Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne Airport, Victoria, Australia",3.0,3.0,3.0,1.0,4.0,1.0,4.0,ANZ
‘Great culture fit’,Communications,"Culture, diversity, flexibility, career development","Change, autonomy, career progression",Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,4.0,4.0,4.0,5.0,5.0,ANZ
‘Great place to work.’,Operations Manager,Great place to work. Opportunities to progress your career.  Has dramatically increased focus on customers in recent times.,Unstable work environment at the moment. Has a history of multiple restructures which can involve job insecurity.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Docklands, Victoria, Australia",4.0,3.0,4.0,4.0,3.0,4.0,4.0,ANZ
‘ANZ needs to modernise the way it works’,Store Manager,Diverse and inclusive company. Proud that anz support the LGBT community,Technology and the speed at which the company moves. Nothing is done fast and we seem to be lacking innovation.,Recommends working here: No,Rates salary as: High,2 years ago,"WA, Australia",2.0,2.0,2.0,3.0,3.0,5.0,2.0,ANZ
‘Most promising workplace’,Personal Banker,Career advancement opportunities and support from management,Strict compliance focus,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,4.0,4.0,5.0,3.0,5.0,5.0,ANZ
‘Good work experience’,Trade Operations,"Work, life. Balance.
Above market salary","Unreasonable target.
Put profit before people",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",4.0,5.0,4.0,3.0,3.0,4.0,4.0,ANZ
‘Too much selling customers anz products they dont need’,Customer Service Officer,Great if you need time off to attend personal issues,Sending too many jobs off shore. Management look after themselves and pass the buck,Recommends working here: No,Rates salary as: High,4 years ago,,3.0,4.0,3.0,1.0,3.0,4.0,2.0,ANZ
‘I will never go back and will not recommend people to join this organisation. ’,Business Banking Manager,Diversity of work culture ,"The culture is too old, not accepting innovative ideas.",Recommends working here: No,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",1.0,3.0,3.0,1.0,4.0,4.0,2.0,ANZ
"‘Challenging, supportive, recognition.’",Credit Assessment,"Good working environment, flexibility, diversity",Challenges motivates your work.,Recommends working here: Yes,Rates salary as: Average,1 year ago,Australia,4.0,4.0,4.0,4.0,3.0,4.0,4.0,ANZ
‘ANZ is a great company to be employed by supporting you in every part of your career development.’,Personal Banker,"Plenty of support and training, great career development company to work for.",Days when your too understaffed to keep up with customer demand.,Recommends working here: Yes,Rates salary as: Average,4 years ago,Kalgoorlie and Bunbury Southwest,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
"‘It has helped me in accelerating my career to a certain point, but no further.’",Financial Planner,"Depending on which division you work in,  there will be plenty of opportunity to move and progress within the bank.","The leadership is constantly changing,  due to the fact many leaders see their current role as stepping stone to another role in a short period time. Hence constant change in strategy.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,2.0,4.0,2.0,3.0,3.0,4.0,ANZ
"‘Great people to work with, but company goals are too sales driven’",Head Teller,"Great team support, good direct branch management, great social activities","Very sales driven with little regard for individual strengths, higher expectations of certain employees with no matching reward, requires employees to sell products to customers that may not be to the customers' benefit",Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,4.0,4.0,3.0,2.0,4.0,3.0,ANZ
"‘Great location, variety of work and culture is better compared to other places based on my experience.’",Risk Manager,"Variety of projects.
People are great to work with.
Salary is higher compared to other companies.
Location of the company is an ideal.","Systems and data access can be difficult to navigate.
SME or IP are not identified and as a result knowledge were not retained.",Recommends working here: Yes,Rates salary as: High,4 years ago,"West Footscray, Victoria, Australia",4.0,4.0,5.0,4.0,4.0,4.0,4.0,ANZ
‘Had a good career for 30 years till they took it away due to restructure’,Team Member,"Challenge of the work, working as a Team.","Cut offs, deadlines, new procedures",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne City, VIC, Australia",4.0,3.0,5.0,3.0,3.0,3.0,4.0,ANZ
‘Can make a long career but you can grow stale and feel like a small cog’,Engineering Role,Good career opportunities and lots of different things to do,"Lots of change happening, hard to get things done, poor culture and engineering takes second place to business pressures",Recommends working here: No,Rates salary as: Average,6 months ago,"Docklands VIC, Australia",5.0,2.0,4.0,2.0,2.0,5.0,2.0,ANZ
‘Overall excellent company to work for whith quite a few staff benefits.’,Customer Service Officer,Excellent company to work for. The people were friendly and the branch network was a positive environment to work in.,"The challenges were the targets that are set for all employees. For some of us they are hard to achieve, but if you are hard sales orientated very achievable.",Recommends working here: Yes,Rates salary as: Average,3 years ago,Perth CBD Western Australia,4.0,4.0,5.0,4.0,5.0,5.0,5.0,ANZ
"‘Challenging assignment, with good people will go back again!’",Senior Program(s) Director,"Challenging work
Good environment
People are happy to work and collobrate","Management, leadership and comms not the greatest
Benefits and perks could be better for a tier-1 bank with > 7B profits :)",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,2.0,3.0,3.0,3.0,ANZ
‘My overall experience was ANZ was a good place to work.’,Management Role,"The team I have worked with whilst at ANZ, the staff benefits and my Line Manager who was firm but considerate to the needs of his/her team.","Relief staff to cover annual leave or staff on sick leave. 
Being able to out perform on sales results half on half .",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,3.0,4.0,4.0,4.0,ANZ
"‘Earned well, watched the rhetoric build again and again with no material change Agile is latest excuse to cut cost and remove experienced hands in preference for a cheaper, outwardly positive and trumplike devotees.’",Manager,Great appetite to constantly champion change - zero appetite to execute in reality,It has a deeply toxic management culture from the top down with cliques of executive followers battling each other to progress the career of their exec (and their own) it’s a passive aggressive minefield where behaviours are never addressed and customer is an alien concept.,Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",1.0,2.0,3.0,1.0,3.0,1.0,2.0,ANZ
‘If you enjoy sales pressure and warm calling customers this could be for you.’,Personal Banker/ Teller,A professional environment. Being a big company there are standards they need to keep.,"In branches roles are being taken over by casual/ part time permanent roles. Pressured sales environment, too many sales meetings. Branch staff are not specialised but need to know a little of everything which can be challenging to wear all these hats.",Recommends working here: No,Rates salary as: Average,2 years ago,"Perth, Western Australia, Australia",4.0,4.0,3.0,3.0,2.0,3.0,2.0,ANZ
"‘A company that I enjoyed working for, the support received and the friendships I made in the period I was there.’",Small Business Manager,The people you work with and the environment is second to none and enjoyed my time at ANZ.,"Learning and systems, having come from another bank, but I loved the challenge and the support I received.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,4.0,4.0,4.0,4.0,5.0,5.0,ANZ
‘The career opportunity to combine my experience in Infrastructure and Business Analysis.’,Business Analyst,The opportunity to see implementation of standards and methodologies suggested for the industry.,I would say stakeholder management and negotiation were two of the most important challenges,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,4.0,3.0,4.0,4.0,ANZ
‘My role was made redundant twice in 5 years otherwise good place to work’,Lending Assistant,"Staff are nice & management depends on the area you are working in. Some are happy for work/life balance, others not so much",Challenges are no training opportunities and nothing is valid outside of the bank,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",3.0,3.0,3.0,3.0,2.0,4.0,4.0,ANZ
‘Good place to work. Good if you get a good manager can be challenging if you don't’,Team Leader,Great career development and opportunities.,Salary is good to average but workload is heavy and high expectations,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,3.0,4.0,3.0,4.0,4.0,4.0,ANZ
‘Very Sales Orientated’,Banking Consultant,"Great hours and usually great colleagues and for the sales focused, room to move forward and develop into leadership roles.",Terrible remuneration with a very strong sales focus and internal pressure to reach targets while publicly saying ‘removing targets’ and becoming more ‘customer experience’ focused. ,Recommends working here: No,Rates salary as: Low,1 year ago,"NSW, Australia",3.0,3.0,2.0,2.0,1.0,3.0,2.0,ANZ
‘In need of serious management’,Technology Analyst,Flexibility to work whatever hours and remotely,"The middle management is bad at strategies. All they do is repeat the industry jargon they hear from some consulting firms or MIT and neither have any clue about the reality on the floor nor have any good strategies to provide direction to the people. Keep hiring people who have no idea about Banking, they fail in their strategies miserably and soon kicked out. This is repeated time and again.",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,4.0,2.0,1.0,3.0,3.0,3.0,ANZ
‘Privileged to work with some incredible people on courageous projects’,Change Manager,Very courageous strategy. Good resources. Strong women agenda,Coming into hard times. Limited opportunity to move or grow,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,4.0,3.0,3.0,3.0,2.0,4.0,ANZ
‘For both tech and HR ANZ is by far the worst company I've worked for.’,Personal Banker,Team members were good.,ANZ has a lot of challenges. They have an overall strategy of making their banking better for their customers via internet banking but have neglected to update technology for their staff. Their technology for staff is severely lacking. Likewise their training and development is poor and this relates to their HR structure. I once asked to speak to a HR or ER rep in Brisbane and was advised that ANZ has no HR/ER reps in QLD at all. Their HR is outsourced to Bangalore call centre to reduce costs. There is no proactivity or communication from their HR team in developing Australian staff.,Recommends working here: No,Rates salary as: Low,2 years ago,"Brisbane City, Queensland, Australia",1.0,1.0,1.0,1.0,1.0,3.0,1.0,ANZ
‘Wait for new management to change status quo before joining’,Associate,"Great people who rise above the systems and procedures, diverse career opportunities, very strong reputation in the corporate space, great learning ground due to strong internal credit guidelines, new capable management","Cost-cutting, restructures to dismantle previous restructure, significant under-staffing issues &  sub-standard pay => mass brain drain, increasing regulatory reporting, poor internal systems",Recommends working here: No,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,3.0,4.0,1.0,3.0,2.0,ANZ
"‘Great, opportunities galore and a supportive environment.’",Client Manager,"Diverse, great salary, clean working environment.",Restructures and changes of direction frequently.,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,4.0,4.0,5.0,3.0,5.0,4.0,ANZ
‘Moving in the wrong direction. ’,Business Banking Manager,There are some great people at ANZ. If you are lucky you will be placed with a supportive manager that supports you and your team.,"Systems and processes are archaic. Direction for the company has changed for the worse. If you go beyond your role description to help customers, your efforts will go unrecognised. ",Recommends working here: No,Rates salary as: Average,6 months ago,Australia,3.0,2.0,2.0,3.0,2.0,4.0,3.0,ANZ
"‘The first 8 years was good but with new management and the \""New Ways Of Working\"" the current management are completely out of touch with what it takes to perform day to day functions.’",Information Technology,Flexibility is great.,Management don't value staff,Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",1.0,4.0,2.0,2.0,3.0,4.0,2.0,ANZ
‘My experience working at ANZ is disappointing’,Senior Paraplanner,"Great Team Leader, friendly colleagues. I enjoyed my time with the team.","No support from higher management, poor training and disorderly processes. Employees are treated like robots no work and life balance — no appreciation or acknowledgment for hardworking and dedicated individuals.  High staff turn over",Recommends working here: Yes,Rates salary as: High,1 year ago,"Sydney NSW, Australia",2.0,1.0,4.0,2.0,3.0,4.0,3.0,ANZ
‘Not a really great work culture or environment.’,Quality Assurance Associate,"One among the Big 4 banks.
Thats it.","Managerial/Political issues in projects.
Tech Area Lead is not approachable to team. Issues/Escalations raised to tech area lead or Tribe Performance Lead by team are not well tracked nor risks are mitigated in time.
Challenges with the offshore teams of ANZ in terms of Communication and work delivery.
New roles are introduced as part of reOrganisation and the process followed was a mess.
",Recommends working here: No,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",1.0,2.0,2.0,1.0,1.0,1.0,1.0,ANZ
‘Well paid but limited opportunities to make a difference’,Financial Controller,Well paid - low hours - plenty of benefits and holiday ,Senior leadership disconnected with reality - no ability to change or evolve - terrible bureaucracy ,Recommends working here: No,Rates salary as: High,6 months ago,"Melbourne VIC, Australia",1.0,5.0,2.0,1.0,3.0,2.0,2.0,ANZ
‘Political minefield’,Branch Manager/Initiatives Manager,"Flexibility options, employee benefits","Cultural issues with senior management and executive level, ambiguous role requirements",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",3.0,4.0,3.0,1.0,4.0,4.0,2.0,ANZ
‘Not a collegiate culture.’,"Global Head Of Business Development - Commodities, Markets",The many good friendships I made over 17-yrs.,"The organisational culture from top management down is to always hire from outside, more often than not without advertising the position internally. Also, the Board approved annual salary/ies increase is limited to 1% of total, meaning only very few people are ever given pay rises and with executive salaries so nose-bleedingly above the average, employees are fully aware the executives look after themselves. Finally, the executive is clueless about growing new streams of business activity and continually resort to cost cutting to pad out the financial results through a short term lens covering their own tenure. They don't plan for the long term.",Recommends working here: Yes,Rates salary as: Low,2 years ago,"Melbourne VIC, Australia",2.0,3.0,3.0,2.0,2.0,3.0,3.0,ANZ
‘ANZ has treated my efforts and quality well by have opportunities for growth’,Home Loan Specialist,Possibility for career growth for hard workers,Can be quite tough mentally ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"South Melbourne VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘I would not work with ANZ again’,Release Manager,My team,"Communications
Team cohesiveness
Role definitions
Expectations of bandwidth
Resource capacity - ability to call on extra resources
This was not just at my level but at levels above me also",Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,ANZ
‘Stressful’,Commercial Banking,"Wonderful colleagues, good learning experiences","Systems, processes, collaboration with other departments, poor working environment, uninterested and divisive management, work/life balance is frowned upon",Recommends working here: No,Rates salary as: Average,3 years ago,Bunbury & West Perth,3.0,1.0,2.0,1.0,1.0,3.0,2.0,ANZ
‘Friendly environment with loads of opportunities to expand your knowledge.’,Project Analyst,ANZ is heavily into diversity and work-life balance for all staff.,Communication was sometimes lacking between teams.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,4.0,4.0,4.0,5.0,4.0,ANZ
‘Pleasant’,System Analyst - ANZ Share Investing,"Opportunity for volunteer program
Freedom to express our opinion
Accepting our sense of humour without being too judgemental. i.e enjoyable",Fear of coming out of paradise when there is no job - this fear was always there but now gone,Recommends working here: Yes,Rates salary as: High,3 years ago,Melbourne,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
"‘Not for the faint hearted, even if you think your doing a good job, there is always someone to tell you otherwise ’",Personal Banker,Great people to work with and satisfaction when you really help someone achieve,"Changing goal posts and expectations, staffing cut backs make any work / family life balance extremely difficult",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",3.0,2.0,3.0,3.0,3.0,4.0,3.0,ANZ
‘Worst last two years of my life’,Teller,Interaction with customer service,Working with management that was  domineering and micro managing,Recommends working here: No,Rates salary as: Low,1 year ago,"Bathurst NSW, Australia",4.0,4.0,2.0,1.0,1.0,5.0,2.0,ANZ
‘It was a very good opportunity and exposure.’,Team Member - Correspondent Arrangements,Support with career breaks,Given opportunities  to work on projects were good challenges,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,4.0,5.0,ANZ
"‘Great start, good people and great opportunities’",Administration Support Officer,The culture and opportunities,Maintaining work life balance,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Croydon, Victoria, Australia",5.0,4.0,5.0,5.0,5.0,5.0,5.0,ANZ
"‘10 years of experiences in financial organizations, full of experiences on retail productions of credit and customer service.’",Financial Accountant,"In my financial planner role, I honed my abilities in trilingual and 10 years of experience, providing a solid foundation for the Professional Services Analyst position. My customer service, people-centric nature, and eagerness to please have afforded me excellent innovation skills.",Be willing to make a good effort In a different county.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Hobart TAS, Australia",5.0,4.0,3.0,3.0,4.0,4.0,5.0,ANZ
"‘I really enjoy working for ANZ, I feel like there will be a lot of professional growth ahead.’",Personal Banker,Great team and professional opportunity ,A lot to learn in a new position but it is so interesting.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Katanning WA, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Every banks are the same only the people there makes difference’,Retail,Get up in career path very quickly if someone appreciate your work,"If you get a good manager, she will bring you up very quickly. Otherwise, if you come across a bad manager , you will find it bad mood to work everyday",Recommends working here: No,Rates salary as: Low,1 year ago,"Brisbane QLD, Australia",5.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
‘Really enjoyed opportunity to work on variety of different projects in size and subjects’,Business Analyst,"Ability to move between departments, flexible work time",To much of office politics,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Docklands VIC, Australia",4.0,5.0,4.0,4.0,5.0,4.0,4.0,ANZ
‘Good’,Mortgages Officer,Flexible working hours,Unattainable targets,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,5.0,3.0,3.0,3.0,3.0,5.0,ANZ
‘My biggest regret in life was chasing the money at a bank - not worth it.’,Project Manager,Flexible work arrangements,"Working with people that think they are worth the money they get.
having to hold back on creative solutions to problems because people can't get it",Recommends working here: No,Rates salary as: High,4 years ago,"Docklands, Victoria, Australia",4.0,2.0,1.0,2.0,3.0,5.0,2.0,ANZ
‘Just ok’,Business Analyst,"Good salary
Work life balance
Some good people 
Interesting projects","Team culture largely driven by managers
Lack of transparency
Bureaucracy 
Inevitable restructures",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",3.0,4.0,2.0,2.0,3.0,3.0,3.0,ANZ
‘A steep learning curve’,Marketing Executive,All jobs are flexible,Culture and very hierarchical,Recommends working here: No,Rates salary as: High,2 years ago,"Docklands VIC, Australia",3.0,3.0,4.0,2.0,4.0,4.0,3.0,ANZ
‘Great corporate environment and lots of opportunities within the company’,Esanda,Reward system which encourage performance and it is a good incentive,Slow progression to management level,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,ANZ
‘It's not great to be replaced by machines’,Casual Employee,The customers are generally lovely,My role is being phased out,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Queensland, Australia",2.0,3.0,4.0,3.0,3.0,3.0,3.0,ANZ
"‘The best organisation I have worked for in my career, as it genuinely cares for its employees.’",Director - Assurance,"Working environment is first class (office environment, CBS location, PC and Dual screen infrastructure).","High caliber personnel can mean its very competitive to move into new opportunities, however this is really a plus for ANZ and its clients.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,5.0,4.0,4.0,5.0,5.0,ANZ
‘Constant opportunity to grow personally and professionaly. Your wellbeing really does matter to your area boss.’,Mobile Lender,Personal support and career growth.,There is always too much work to be done. Switching off at home was nearly impossible.,Recommends working here: Yes,Rates salary as: High,4 years ago,Geelong and Melbourne,5.0,3.0,5.0,5.0,5.0,5.0,5.0,ANZ
"‘They suck you in with the promise of work life balance, but it on there terms and unless you’re willing to kiss butt, there’s no where to move in the industry’",Call Centre Operator,Going home after your shift,Everything about ANZ,Recommends working here: No,Rates salary as: Low,2 years ago,"South Melbourne VIC, Australia",1.0,1.0,1.0,1.0,1.0,3.0,1.0,ANZ
‘Terrible’,Business Banking Manager,Nothing is good at ANZ,Everyday is a challenge,Recommends working here: No,Rates salary as: Low,2 years ago,"Docklands, Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
‘Stay away’,Compliance Officer,Diversity and work life balance,"Pay, poor culture, ineffective communication, lack of integrity ",Recommends working here: No,Rates salary as: Low,6 months ago,"Sydney NSW, Australia",2.0,4.0,1.0,1.0,1.0,4.0,2.0,ANZ
‘Glad its over’,Hilm,Compassion by district managers,Being able to have an opinion without being crucufied ,Recommends working here: No,Rates salary as: Average,6 months ago,Australia,3.0,3.0,1.0,1.0,2.0,1.0,1.0,ANZ
‘Loved working for such a great company’,Senior Customer Service Officer,Lots of different departments and shift times available to broaden your skills!!,Sometimes hitting that KPI's are hard but there is a lot of coaching and support to help you with that!!,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,5.0,4.0,5.0,5.0,5.0,ANZ
‘A missed opportunity’,Finance Business Partner,Some good people with positive intentions,"Internal Politics, favouritism, poor management, uninspiring finance leadership",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",1.0,3.0,2.0,1.0,2.0,5.0,2.0,ANZ
‘Don't work at ANZ!’,Customer Service Officer,I got paid. There wasn't really anything else good about this job.,"It was by far the worst job I've ever had. Management didn't want to know you unless you were part of their group. Managers were friends with some and if you weren't a manager or a friend of theirs they didn't want to know you. They time your toilet breaks. If you were 2 minutes late going on a break (due to a customer needing something else), you'd have to still come back on time otherwise your time allowance for the day would be out by a total of 4 minutes. Too much of that and you start getting warnings.",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
"‘Wish i would of had a chance to learn, from someome interested in teaching me.’",Personal Banker,"Other staff, incentives, benefits","Management  under qualitified, to help new recruits.",Recommends working here: No,Rates salary as: Average,3 years ago,Sunshine coast,2.0,2.0,1.0,1.0,3.0,3.0,1.0,ANZ
‘A good place with diversity’,Business Process Analyst,Structured organisation allows for things to be conducted methodically. Diversity factor is great as a firm.,Too much bureaucracy resulting in highly in efficient outcomes that can be frustrating at time.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,4.0,2.0,3.0,4.0,4.0,ANZ
"‘The job is good, the people are great’",Sales Consultant,"The people, the fun times",Selling was my biggest challenge,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Newcastle West, New South Wales, Australia",5.0,5.0,5.0,5.0,3.0,5.0,4.0,ANZ
‘Great emoloyer and highly reccomend’,Personal Banker,The people,Technology,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Toowoomba, Queensland, Australia",4.0,3.0,5.0,4.0,5.0,5.0,5.0,ANZ
‘Great internal team that did the best it could with poor budget and allocation for staff.No meaningful training in 8 yrs aside from internal liability covering .’,Risk Manager,"The team i was in.
Flexibility of working hours","I.T is deplorable. Highly political environment. Top heavy in management with central office driven policy. Big on 'buzz words' promoting one persons career and reinventing things that failed a decade ago.Worst technology and help service ive ever encountered. Focused on external reputation only.
Lost the 'customer' in the drive for profits.",Recommends working here: No,Rates salary as: Average,2 years ago,Australia,2.0,4.0,1.0,2.0,3.0,4.0,2.0,ANZ
‘Great ’,Personal Banker,Culture and diversity at work place,Need to stop selling products ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Inner West Council, NSW, Australia",5.0,4.0,4.0,5.0,3.0,5.0,4.0,ANZ
‘Pick anywhere else but Onepath/ANZ’,Claims Assessor,"Some of the co-workers, however, a lot of the decent ones never stay around very long.","Bad management without any clear strategic direction. 
Constantly changing goal posts.
Way Too many chiefs and not enough Indians.
Team Managers unable to commit to decisions.
Call Centre environment with a claims hotline.",Recommends working here: No,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",2.0,3.0,1.0,1.0,1.0,2.0,1.0,ANZ
‘Great place to work’,Service Consultant,Helping people,Kpi's,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Corrimal, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Great place to work with no regrets after 10 years.’,PMO Analyst,Career development; Work-Life balance; Diversity,Attitude of management; Staff benefits,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,3.0,3.0,4.0,4.0,ANZ
‘Good’,Business Analyst,Diversity...work life balance,Less development opportunities,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,4.0,3.0,4.0,4.0,5.0,ANZ
‘Just a number!’,Personal Banker,"Hours, no weekend work","Little to no training, low pay and difficult to get overtime paid.",Recommends working here: Yes,Rates salary as: Low,3 years ago,,3.0,4.0,3.0,3.0,5.0,5.0,3.0,ANZ
