title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘I'd suggest you work for NAB. Great culture and wonderful people.’,Premium,Selling products to benefit clients,"No training structure, five general managers in two years, three different \""team leaders\"".",Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne City, Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘I love my job when I can focus on it’,Personal Banker Business,The banks offer decent benefits in the form of discounted products,The biggest challenge at the moment is the mismanagement of staffing in the branches,Recommends working here: No,Rates salary as: Average,4 years ago,"Campbelltown, New South Wales, Australia",3.0,3.0,1.0,2.0,3.0,5.0,3.0,Westpac Banking Corporation
‘I’ve learnt so much and really enjoyed my time here.’,Communications Manager,The team I work with are fantastic,Some stakeholders are difficult,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Kogarah NSW, Australia",3.0,5.0,4.0,5.0,5.0,4.0,5.0,Westpac Banking Corporation
‘Excellent’,Architecture,"Great work env, large scale projects","Slow moving, lots of stakeholders",Recommends working here: Yes,Rates salary as: Average,3 years ago,,5.0,5.0,4.0,4.0,3.0,5.0,5.0,Westpac Banking Corporation
‘Horrible.’,Banking Adviser,Made some good friends ,Was NEVER taught how to do my job for 1.5 years I was there but was expected to know. ,Recommends working here: No,Rates salary as: Average,1 year ago,"Kalgoorlie WA, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,Westpac Banking Corporation
‘Pathetic  management team.’,Manager,Good brand and image,Immature inexperienced senior management team that look after the boys.,Recommends working here: No,Rates salary as: Average,1 year ago,Australia,2.0,4.0,2.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
"‘Sales driven, high pressure environment. ’",Personal Banker,"The work/life balance, some flexibility around hours.","The constant dodge of pretending not to 'sell' to people, but just changing the terminology to keep the Reserve Bank and FMA happy.",Recommends working here: No,Rates salary as: Average,1 year ago,"Indooroopilly QLD, Australia",4.0,4.0,2.0,1.0,3.0,3.0,2.0,Westpac Banking Corporation
‘Fixed term contract with limited opportunities and conservative outlook’,Employee Relations,Flexibility. Diversity. Prestige brand,"Despite the public perception, the organisation is old, slow to change, hierarchical abc very conservative",Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,3.0,2.0,5.0,5.0,3.0,Westpac Banking Corporation
‘Overall a great place to work’,Business Finance Settlement Executive,"Good working Conditions, Good Pay,","Too many Chiefs, not enough Indians as the saying goes",Recommends working here: Yes,Rates salary as: High,2 years ago,"Brisbane City, Queensland, Australia",4.0,5.0,4.0,4.0,5.0,5.0,4.0,Westpac Banking Corporation
‘Great employer who values its employees’,Injury Management & Workers Compensation Manager,Flexible working environment,Being under resourced is challenging at times,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Good place to work and great work life balance.’,Credit Officer,Good benefit and work life balance.,Promotion opportunities can be limited at times.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",3.0,5.0,4.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
‘My negative introduction to banking’,Bank Teller,Customers were good and there was a few good staff members but they left early on,"Staff constantly quitting, no one wanting to do extra hours and no one willing to help",Recommends working here: No,Rates salary as: Average,2 years ago,"Forster, NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘I would be happy to return to this company’,Senior .NET Developer,"Great company
Good balance between work and family
Great management to work with",Hard to achieve challenging requirements,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘The friendships I made were amazing, the job however questionable’",Home Finance Manager,Career progression,Sales targets,Recommends working here: No,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,1.0,2.0,1.0,3.0,5.0,2.0,Westpac Banking Corporation
‘Sell sell sell or you look for another job. just a number’,Lending Manager,Staff and people i met were positive. reasonable training and education,No care for health and well being of staff.. sell or your fired,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney Olympic Park, New South Wales, Australia",2.0,1.0,1.0,1.0,3.0,3.0,2.0,Westpac Banking Corporation
‘Good organisation with limited opportunities for advancement’,Bank Manager,"Strong vision statement with good culture values, and good people working in teams",Promotion is limited,Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,4.0,3.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
"‘Well paid, little encouragement, no confidence in management’",Contact Centre Consultant,Good salary,Brand image,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,2.0,5.0,5.0,3.0,Westpac Banking Corporation
‘Fun place to work and a friendly atmosphere.’,Customer Service Team Member,Flexibility work hours for both full time and part time employees.  Work benefits.  Friendly team mates and management.,New systems and techniques.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Lockleys, South Australia, Australia",4.0,5.0,4.0,4.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Great place to work’,Senior Business Analyst,As per rated,Political nature,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,4.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
‘Great salary and progression - but sacrifices.’,Senior Banker,Pay,Work life balance - never time to switch off. Constantly a numbers game.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Dubbo, New South Wales, Australia",5.0,1.0,3.0,1.0,5.0,5.0,4.0,Westpac Banking Corporation
"‘Good team, poor infrastructure, misleading job description’",Risk,"Great work environment, strong team and positive support and development.",Culture is a but dated making cross team work difficult.,Recommends working here: Yes,Rates salary as: High,3 years ago,Sydney,3.0,5.0,3.0,3.0,3.0,4.0,2.0,Westpac Banking Corporation
‘A progressive company that was trying to do the right thing ’,State Head -Private Wealth,Breadth of opportunity ,Pace of change -too slow ,Recommends working here: Yes,Rates salary as: High,6 months ago,"Brisbane QLD, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
"‘Good exposure to complex organisation, but management's attitude and action sabotages the overall vision’",Ba,Staff engagement and training,"Leadership, politics, alignment between vision and reality, legacy and archaic IT",Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,2.0,1.0,2.0,2.0,3.0,2.0,Westpac Banking Corporation
‘A large bank with ageing technology’,Business Analyst,Great culture and people,"Very old systems, processes and governance",Recommends working here: No,Rates salary as: High,6 months ago,"Sydney NSW, Australia",5.0,4.0,4.0,2.0,3.0,4.0,4.0,Westpac Banking Corporation
"‘The company's goal is to be the greatest services company in the world, but how can be a company to provide greatest services without enough staff.’",Personal Banker,Good training for a starter.,Always short of staff.,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,1.0,2.0,2.0,2.0,3.0,2.0,Westpac Banking Corporation
‘I feel drained working here.’,Marketing Manager,Better salary than most banks,"Too many processes, risk adverse, political",Recommends working here: No,Rates salary as: High,1 year ago,Sydney,3.0,3.0,1.0,2.0,1.0,3.0,2.0,Westpac Banking Corporation
‘Its target sales and work hard’,Personal Banker,"Good pay 
Able to take time when needed
Family oriented","Targets 
Always locked out of bonus",Recommends working here: No,Rates salary as: High,3 years ago,Victoria,4.0,3.0,3.0,3.0,4.0,4.0,3.0,Westpac Banking Corporation
‘Worst company to work for’,Head Teller,Cheap credit card rates,To busy not being able to make targets,Recommends working here: No,Rates salary as: Average,4 years ago,"Torrensville, South Australia, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘I have been there for a long time and it's very stressful’,Personal Banker,Work colleagues and customers,High sales targets and seeking out your own work,Recommends working here: No,Rates salary as: High,3 years ago,,4.0,2.0,2.0,4.0,3.0,3.0,2.0,Westpac Banking Corporation
‘Great experience’,Business Program Manager,People who do the work,Excessive politics leading to incorrect placement of people in roles,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,5.0,3.0,3.0,4.0,5.0,4.0,Westpac Banking Corporation
‘Average’,Paraplanner,Big focus on diversity.,Management constantly talk about sustainable growth but continually set unsustainable targets.,Recommends working here: No,Rates salary as: High,3 years ago,,4.0,1.0,3.0,1.0,3.0,3.0,1.0,Westpac Banking Corporation
‘Frustrating. Hard to actually achieve anything.’,Operations Manager,Flexible working arrangments,"Too much bureaucracy. Lots of talk about fixing things, but no real will to do it. Too many meetings, process for the sake of process. No control over their own IT infrastructure and operations. ",Recommends working here: No,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",4.0,4.0,3.0,2.0,3.0,2.0,3.0,Westpac Banking Corporation
‘Very frustrating’,Local Business Banker,"Secure employment, usually all work as a team","Computer systems, no training",Recommends working here: No,Rates salary as: Average,4 years ago,,4.0,2.0,3.0,2.0,4.0,4.0,3.0,Westpac Banking Corporation
"‘Hated it, resigned after 10 months’","Relationship Manager, Business Banking",Good pay and shares,"Horrendous management, with a culture of pushing the blame for poor performance further and further down the line. No ownership.",Recommends working here: No,Rates salary as: High,4 years ago,,3.0,3.0,2.0,1.0,3.0,2.0,2.0,Westpac Banking Corporation
‘Great working environment.’,Commercial Banker,Team work and support.,Achieving sales goals challenging but also very rewarding.,Recommends working here: Yes,Rates salary as: High,3 years ago,"Adelaide, South Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Good fair employer to work for’,Sales Consultant,"Great supportive of families, good rewards if performing, good benefits,",Seems to be short staffed across the branches which is quite stressful,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,2.0,4.0,5.0,5.0,4.0,Westpac Banking Corporation
‘Worst experience in career’,Home Finance Manager,Nothing... well that I don't work there anymore,Management branch and regional,Recommends working here: No,Rates salary as: Average,2 years ago,"VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘The best thing about working for Westpac  & BT Financial Group was getting a redundancy package.’,Senior Analyst Programmer,Good redundancy package,Management tight deadlines,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",1.0,1.0,1.0,1.0,1.0,2.0,1.0,Westpac Banking Corporation
‘Stressful’,Bank Teller And Forever Assistant Manger Trainee,A company that promotes diversity equality,They don't have enough staff in branches anymore it's been cut by half. You want to be promoted.... Not the best steps put in place I was always confronted with you've achieved all and then some of what we asked for but its still not enough. That was a common experience for me and others,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,4.0,3.0,3.0,2.0,5.0,2.0,Westpac Banking Corporation
"‘A great company to work for, with a great Australian history’",SFP,The business focuses on providing staff with a work life balance,Hard for middle aged white males to get into management,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Epping, New South Wales, Australia",5.0,5.0,5.0,4.0,3.0,2.0,5.0,Westpac Banking Corporation
‘Worst job of my working 40 year career’,Manager Private Bank,None as the management are a bunch of no hopers,Selling BT Planning to customers who hated BT and lost money.,Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne, Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘Overall I had a good experience working with Westpac Group’,Technical Infrastructure Specialist,"Worklife Balance
Employee Perks
Management & Career Oppirtunities",Salaries are not that Competitive,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",4.0,5.0,5.0,5.0,5.0,4.0,4.0,Westpac Banking Corporation
‘Challengin but satisfying’,Compliance Manager,"Work Life Balance, Diversity, Career Development","Fast pace change and archaic systems. However, the current market poses challenges for extra spend on new systems and infrastructure.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Never good enough’,Personal Banker,"Systems not to bad, lots of great products.","Your only a number, the job is all about numbers, poor upper management, always fighting for your bonus. always pushed to get more. just never good enough. all they care about is the sales, sales, sales.",Recommends working here: No,Rates salary as: Average,2 years ago,"New South Wales, Australia",1.0,1.0,3.0,3.0,2.0,1.0,2.0,Westpac Banking Corporation
‘Above average salary however comes with an un achievable target if your from the south region’,Home Finance Manager,Staff and mobile applications are good,Targets are too high with many problems to obtains a bonus,Recommends working here: No,Rates salary as: Average,4 years ago,"Dandenong, Victoria, Australia",4.0,3.0,3.0,2.0,2.0,3.0,3.0,Westpac Banking Corporation
‘Overall a great place to work however too many layers of unneccessary management’,Senior Financial Planner,"People, flexibility, autonomy",Too much management,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,4.0,3.0,4.0,4.0,4.0,Westpac Banking Corporation
"‘Would strongly advise to run, expect to be buried in ADMIN’",Home Finance Manager,"Hmm.. the people i worked with were good and I have made some friends. 
re: organisation - unfortunately nothing good comes to mind.","Poor systems - still using DOS based platform, multiple systems to do a simple task, look forward to being buried in admin..
push for sales - not focused on customer needs.",Recommends working here: No,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",1.0,1.0,1.0,1.0,3.0,1.0,1.0,Westpac Banking Corporation
‘Westpac Bank’,Banking Representative,Good work life balance,Unrealistic sales targets,Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,4.0,3.0,1.0,4.0,3.0,3.0,Westpac Banking Corporation
‘It has been the best uptill now’,Senior Developer,"Pay , work life balance",Lots of technical system to learn,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,5.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
‘Rewarding’,Customer Service Representative,"Fun, exciting, great team morale. Career advancements. Helping Customers with banking needs",The opportunity to solve any new challenges that was given to you.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gold Coast, Queensland, Australia",4.0,4.0,4.0,4.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘Get to learn new experiences, great people to work with, company sales targets are way too high and unrealistic’",Bank Teller,"Friendly team, always there if you need slome help and quite understanding and flexible",A very full on sales role. The pressure is unbelievable,Recommends working here: No,Rates salary as: Low,4 years ago,,2.0,4.0,4.0,1.0,2.0,5.0,3.0,Westpac Banking Corporation
‘Waste of time’,Business Architect,Excellent if you have a love for the financial markets but not everything else,"Highly political, middle management have no care but for a pay check. Encumbrance means no compition means little incentive to work hard to make a difference.",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,2.0,2.0,1.0,2.0,1.0,2.0,Westpac Banking Corporation
‘Would not go back’,Analyst,Work life balance is good.  Has to be as there is little else good,"Conservative, do not take risks, relationship based career progression rather tha skill based",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,3.0,2.0,2.0,3.0,3.0,Westpac Banking Corporation
‘Best job of my life.’,Senior Change Manager,"Amazing office space, brilliant people.",There are no challenges with this role.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Barangaroo, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘They don't like people over 45 and make it clear so you have to leave’,Personal Banker,Benefits and the environment,They reward bad behaviour and ignore good,Recommends working here: No,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",1.0,1.0,3.0,1.0,4.0,1.0,2.0,Westpac Banking Corporation
‘Good but individual managers make the most difference’,2nd Line Audit,"The overall company was great, I could't fault it. A positive place to work with plenty of opportunity internally.",Management and holding on to outdated practices,Recommends working here: Yes,Rates salary as: Low,3 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,3.0,5.0,5.0,4.0,Westpac Banking Corporation
‘Rewarding’,Loan Fullfilment Representative,Flexibility - Team Manager is approachable and reasonable in any family situations.,Pressure depending on what area specially settlement.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, Conciord West",5.0,5.0,5.0,4.0,4.0,4.0,5.0,Westpac Banking Corporation
‘Westpac is what you make of it’,Commercial Vendor Manger,"Great professional, community conscious company",Pool leadership is not dealt with,Recommends working here: Yes,Rates salary as: Average,3 years ago,Sydney,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
‘I absolutely loved my first 20 yrs.’,Manager,Opportunities to diversify skill set. ,If your a male you are disadvantaged with position decisions made only after at least one female applies for a role. The great culture once experience has disappeared under Hartzer tenure. The people are no longer the most important asset of the group. Management are only concerned about managed up and looking after themselves. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",3.0,3.0,3.0,4.0,3.0,1.0,3.0,Westpac Banking Corporation
‘All about networking and building relationships.’,Senior Architect,Great environment and work life balance.,Relatively low pay compared to market and very hierarchical organisation.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,5.0,5.0,4.0,4.0,5.0,Westpac Banking Corporation
"‘Unique and interesting, yet fun at the same time.’",Customer Service Role,"Comradship, fun and positivity of each day brings",Difficulty in hearing callers real needs,Recommends working here: Yes,Rates salary as: High,6 months ago,"Addington VIC, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
‘Call centre nightmare’,Banker,Nice canteen with reasonable food. A few good people there became friends,Managements hands were tied by senior execs so we were all treated poorly,Recommends working here: No,Rates salary as: Average,3 years ago,Adelaode,1.0,1.0,1.0,1.0,3.0,3.0,1.0,Westpac Banking Corporation
‘Great career’,Bank Teller,The chance to develop in your career if you want to,No relief staff when people off and sick .,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Mandurah, Western Australia, Australia",5.0,4.0,4.0,4.0,5.0,5.0,4.0,Westpac Banking Corporation
‘I have learned a great deal by working here.’,Consultant,It was a great place to work,Keeping up with growing targets,Recommends working here: Yes,Rates salary as: High,4 years ago,"Lockleys, South Australia, Australia",2.0,4.0,5.0,3.0,5.0,5.0,5.0,Westpac Banking Corporation
‘A nice place to work and gain massive experiance.’,Technical Team Leader,Work life balance is good. Working enviornment is awesome. Nice management,Perks and benefits are not good for contractors.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Sydney,4.0,5.0,5.0,5.0,3.0,5.0,5.0,Westpac Banking Corporation
‘Successful despite management’,Relationship Manager,"People, domestic profile",Poor strategy execution & ridiculous over-emphasis on diversity,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,1.0,3.0,4.0,3.0,Westpac Banking Corporation
‘Awesome experience and time of my life’,Customer Service Rep,Great team environment and openness . Good learning opportunities and opportunity for advancement,I was commuting so that was a challenge for me,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Epping, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Westpac has provided me invaluable opportunity for me to grow in my profession ’,Senior Architect,Flexibility and role diversity ,Multiple business units and stakeholders ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Sydney NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Worst decision I ever made’,Customer Service Representative,"Apsolutely nothing, nothing good has come from working here.","Management micromanage, stand over tactics, and KPI's are almost impossible to meet",Recommends working here: No,Rates salary as: Low,9 months ago,"Varsity Lakes QLD, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘Profits first people second ’,Manager,Overall remuneration and benefits- worked with some great people ,Senior management who don’t seem to care if you have your allocated FTE or not,Recommends working here: No,Rates salary as: Average,1 year ago,"New South Wales, Australia",3.0,1.0,1.0,1.0,4.0,3.0,1.0,Westpac Banking Corporation
‘Nice working environment in general’,Finance Role,Work life balance and flexibility ,Unfair amd poor management. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",3.0,4.0,5.0,3.0,4.0,4.0,4.0,Westpac Banking Corporation
"‘Great people, not so great processes’",Change Manager,Great people,Constant change in middle management,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,3.0,2.0,1.0,4.0,3.0,Westpac Banking Corporation
‘Can be sales driven.’,Bank Teller,Getting to know the customers and helping them in everyday life,"Making people see the benefit you are offering them and that you are not \""selling\"" something to them.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,3.0,5.0,5.0,4.0,Westpac Banking Corporation
‘Hostile and cold’,Lending Connect Banker,If you could manage to get over time the extra pay was good.,"It was very much a competitive hostile environment, the sales focus was not in every customers best interest and could do more harm then good for customers, you were allowed 6 minutes off of the phone each day (including toilet breaks!) excluding lunch though.",Recommends working here: No,Rates salary as: Average,2 years ago,"Adelaide, South Australia, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,Westpac Banking Corporation
‘Bunch of great professionals to work with.’,Unix Consultant,"Friendly team, flexible working hours.",Tight project delivery time frame.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",5.0,4.0,5.0,4.0,4.0,4.0,5.0,Westpac Banking Corporation
‘Fun but for a short period’,Customer Service Consultant,"Themed days, flexible hours and close location",Management and rostered days off,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gold Coast, Queensland, Australia",3.0,3.0,4.0,3.0,3.0,4.0,4.0,Westpac Banking Corporation
‘Great place to work if you want a real challenge’,Financial Planner,Good bonus structure if you are willing to work hard,Alot of turnover of staff which makes work challenging when you need the support to get things done.,Recommends working here: No,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,1.0,3.0,4.0,2.0,3.0,3.0,Westpac Banking Corporation
‘Was once a great place to work but that was a long time ago now!!’,Commercial Banking,Had a couple of great mentors during my time.,"Incompetent high end management, incompetent lazy colleagues, lack of teamwork.",Recommends working here: No,Rates salary as: Average,2 years ago,"NSW, Australia",2.0,4.0,2.0,1.0,3.0,3.0,2.0,Westpac Banking Corporation
"‘As it was many years ago, I'm sure things have changed.’",Bank Manager,Positive working environment and a great team.,"Mostly customers, but that is part of working life.",Recommends working here: No,Rates salary as: Average,2 years ago,"South Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘The best place I have worked in over 15 years, love it, will stay until I retire’",Lending Connect Banker,Employees are respected and consulted about change,Haven't found any yet!!,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,Westpac Banking Corporation
‘Good place to work’,Banker,"Good culture, good locations ","Low pay, industry challenging times. ",Recommends working here: Yes,Rates salary as: Low,6 months ago,"Sydney NSW, Australia",4.0,3.0,5.0,5.0,3.0,4.0,4.0,Westpac Banking Corporation
"‘Westpac is a good company to work with, great reputation and opportunities.’",Personal Banker,Great career progression,Balancing customer facing time and servicing,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gold Coast, Queensland, Australia",5.0,3.0,4.0,3.0,4.0,4.0,4.0,Westpac Banking Corporation
‘Great scale and opportunities to actually influence the strategy of the organisation’,Senior IT Engineer,Great people. Strong dedication to customer service and what the end user experience is.,Red tape / bureaucracy. A bit of a CYA mentality,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",3.0,5.0,4.0,4.0,3.0,5.0,4.0,Westpac Banking Corporation
‘Average at best’,Bank Teller,"Job security, decent training ","Terrible management, finger pointing culture, managers have tall poppy syndrome",Recommends working here: No,Rates salary as: Low,1 year ago,"Sydney NSW, Australia",1.0,1.0,3.0,1.0,2.0,3.0,2.0,Westpac Banking Corporation
‘Do not recommend this company’,Personal Banker,Pay on time,Poor management,Recommends working here: No,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",1.0,3.0,2.0,1.0,3.0,1.0,2.0,Westpac Banking Corporation
‘Extremely stressful corporate environment. Survived 8.5 years - but it took a toll on my mental health. ’,Analyst,You can work from home if you are not a branch staff. ,Huge pressure on cutting cost.,Recommends working here: No,Rates salary as: Low,1 year ago,"Barangaroo NSW, Australia",3.0,1.0,2.0,2.0,4.0,3.0,3.0,Westpac Banking Corporation
‘A great company to work for.’,Director,Life and work mixed is championed by the management.,Changing of directions on Asian expansion frustrated my effort.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,3.0,5.0,5.0,4.0,Westpac Banking Corporation
‘Great job but bad  employment’,Person Banking,Monday to Friday customers got along with everyone that work there,Its targets Are pretty bad and that don't care about the stuff,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Cooma, New South Wales, Australia",5.0,4.0,3.0,2.0,1.0,5.0,3.0,Westpac Banking Corporation
‘Family Friendly & Great Diversity.  Sorry no we lied’,Small Business Manager,They are great at selling diversity but,"That diversity is chosen by individual managers, if they comply or not HR do not care. Not at all female friendly",Recommends working here: No,Rates salary as: Average,2 years ago,"Adelaide, South Australia, Australia",1.0,1.0,3.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘Great long term career with career progression.’,Teller,"Great incentives,salary package and bonus.
Lovely Customers, I really enjoyed working with Westpac.",Some weeks were difficult to meet Targets in a small town.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Muswellbrook, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Initially a great career where you worked for life. Nowadays just an employer who probably doesn't really care about their staff.’,Lending Manager,Great employer who paid on time everytime.,Too many changes within senior management just for the sake of change.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",3.0,3.0,4.0,4.0,4.0,4.0,2.0,Westpac Banking Corporation
‘A company that genuinely knows that its employees are the most important part of the business.’,Business Sales Support Managet,Great environment and colleagues.,Location. Travelling times to service centre.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,4.0,5.0,4.0,4.0,Westpac Banking Corporation
"‘Thoroughly enjoyable career, challenging and full of new opportunities.’",Assistant Manager,Great people to work with and well looked after,"Targets and sales, not really a fan of them.",Recommends working here: Yes,Rates salary as: High,3 years ago,Alice Springs,5.0,5.0,4.0,3.0,5.0,5.0,4.0,Westpac Banking Corporation
‘Very good’,Master Scheduler,"Work life balance, flexible working arrangements",Some senior management personalities,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Westpac Banking Corporation
‘Used to be great not so much now’,Supervisor,Purchased leave / work from home (if lucky enough) / maternity & paternity leave,Lack of technology & lack of staff,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,3.0,3.0,3.0,4.0,5.0,4.0,Westpac Banking Corporation
‘Stressful work with no appreciation’,Worked 23 Years In Various Roles,Meeting lovely people as customers and colleagues,"The hard sale , pressed to sale , no real customer service , just selling .",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",3.0,1.0,3.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘Very good atmosphere  and enjoyable working place’,Technical Lead,"Good worklife balance
enjoyable enc","Rigid structure
inefficient process",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW 2000, Australia",4.0,5.0,4.0,4.0,3.0,5.0,4.0,Westpac Banking Corporation
"‘Working smarter, not harder.’",Personal Banker Business,Good hours. Good people to work with.,Some other staff aren't willing to work as a team.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Chinchilla, Queensland, Australia",5.0,3.0,2.0,3.0,4.0,4.0,5.0,Westpac Banking Corporation
"‘Working in retail for a bank, get ready to be spat on, sworn at and yelled at by people who don't know you.’",Personal Banking Advisor,Monday to Friday and mostly 9-5.Met some lovely people,You have no control over decisions that you get yelled at for everyday. The people who have worked in banks for 30+ years who just don't get it.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Brisbane QLD, Australia",3.0,4.0,2.0,2.0,4.0,3.0,3.0,Westpac Banking Corporation
