title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘It paid the bills till I found a job that gave me my life back!’,Customer Service Agent,It was a job!,My boss did everything HER way!,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Greenacres, South Australia, Australia",4.0,1.0,3.0,2.0,2.0,2.0,3.0,Coles Supermarkets
‘Change Queensland human resource people and they will get better results ’,Store Manager,"You can learn a lot, good organization with such a great tools for beginner ",Human Resources and managers are biased ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Tamborine Mountain QLD, Australia",1.0,3.0,3.0,2.0,5.0,3.0,3.0,Coles Supermarkets
"‘A job at coles is a dead end job, don't aim to be there very long if you can help it use it as a temporary job till you find a better one as there is no promotional opportunities & no opportunities to better your contract. There are people that have been ’",Service,The people & customers are usually friendly & you get to know the regulars.,"There is no upward mobility, meaning no promotional opportunities.",Recommends working here: No,Rates salary as: Low,6 months ago,"Mildura VIC, Australia",1.0,2.0,3.0,2.0,1.0,1.0,1.0,Coles Supermarkets
"‘There are double standards, Management do not hav3 aclue on how to Manage people’",Project And Planning,Colleauges are great people and i have helped many in their infant weeks,Management are not Managers they simply are technical people and they do not have people skills,Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,3.0,2.0,1.0,4.0,1.0,2.0,Coles Supermarkets
‘Great to work as a team member but horrible to work as a manager ’,Fresh Produce Manager,Good place to work as a team member,Work is mind boggling boring and repetitive.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",3.0,3.0,4.0,3.0,5.0,5.0,3.0,Coles Supermarkets
‘Coles is a diverse company which allows you to create a career with many different options. ’,Department Manager,The people I work with create a good working environment ,Nothing comes to mind ,Recommends working here: Yes,Rates salary as: High,6 months ago,"Central Coast NSW, Australia",5.0,4.0,5.0,4.0,5.0,4.0,5.0,Coles Supermarkets
‘Great team environment’,Service,Team members are very friendly also management is very easy to talk too. Gives every second weekend off for family time.,Been on your feet all day.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Pakenham, Victoria, Australia",4.0,4.0,5.0,5.0,4.0,4.0,5.0,Coles Supermarkets
‘Horrible ’,Department Manager,The people you work with ,All ways changing the goal posts very stressful with very little reward no work life balance ,Recommends working here: No,Rates salary as: Average,1 year ago,"Launceston TAS, Australia",1.0,1.0,1.0,1.0,1.0,5.0,1.0,Coles Supermarkets
‘Great company to work for’,Grocery Nightfill,"Equal opportunity to move up in the company regardless of age etc.., If you work hard you will be rewarded. Pay is excellent considering that, as a young person, I have been taken advantage of at other franchises",Late nights in nightfill...,Recommends working here: Yes,Rates salary as: High,3 years ago,"Gold Coast, Queensland, Australia",5.0,5.0,4.0,4.0,5.0,5.0,5.0,Coles Supermarkets
‘Costumers can teach you a lot of yourself’,Attendant Costumer Service,"It's a job where we can deal with costumers and meet interesting people but  but professionally, no one is interested in the best we have to give.",There is no challenges at all.,Recommends working here: No,Rates salary as: Average,4 years ago,"Kardinya, Western Australia, Australia",1.0,1.0,1.0,2.0,2.0,1.0,1.0,Coles Supermarkets
‘A great experience !’,Night Manager - Grocery,Really enjoyed the responsibility of being night manager.  The staff were friendly and there was always plenty of hours.,Sometimes it was hard to do the night duty but it was a great challenge one I will never forget.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,Coles Supermarkets
‘I have worked for coles for going 6 years and have not accomplished what I would have liked to’,Deli Assistant,Most customers are very friendly. And our team is great to work with.,Getting sales,Recommends working here: No,Rates salary as: Low,4 years ago,"Adelaide, South Australia, Australia",3.0,3.0,5.0,3.0,3.0,3.0,3.0,Coles Supermarkets
‘Coles was a fantastic work place for my first job and I would recommend them to anyone.’,Customer Service (Registers),Great team mates and fantastic managers who are extremely helpful and understanding,"Learning new things like when the introduction of self service came in, fantastic training was provided to assist us to over come the new challenge",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Donvale, Victoria, Australia",5.0,5.0,5.0,5.0,3.0,5.0,5.0,Coles Supermarkets
‘Great’,Deli Assistant,"Coles fits in with my life style
You get to meet good people
Customers are great to talk too",Every day is different,Recommends working here: Yes,Rates salary as: Average,4 years ago,"East Victoria Park, Western Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Like everywhere it comes down to the store you work at in general not the overall Coles company.’,Personal Shopper,Friendly people. Convenient.,Short staff.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",4.0,3.0,3.0,3.0,4.0,4.0,3.0,Coles Supermarkets
‘A constant learning and growing experience.’,Bakery Manager,The interaction with a wide range of people and also learning new skills. Was a great opportunity for myself to be given the position.,Learning new tasks and coping in difficult situations.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Narromine, New South Wales, Australia",5.0,3.0,4.0,4.0,3.0,5.0,4.0,Coles Supermarkets
"‘Challenging, rewarding and meet great people’",Dry Goods Manager,Friendly team members. Plenty of room to learn and move up in management.,Consistent pressure,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",5.0,3.0,4.0,4.0,3.0,4.0,4.0,Coles Supermarkets
‘Great experience’,Grocery,They work around uni and placements,High expectations,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Broadmeadows, Victoria, Australia",3.0,4.0,4.0,4.0,3.0,4.0,4.0,Coles Supermarkets
‘Super Fun Happy Time’,Casual Employee,"The working environment, my brilliant work colleagues and the opportunity to learn new things.",Every once in a while there can be some customers who are extremely difficult and had to please.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Gold Coast, Queensland, Australia",5.0,4.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Would go back if I had the opportunity’,Team Member,Balance with work and life,Customers,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gold Coast, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Enlightening and rewarding’,Casual Sales Assistant,It allows opportunities for delvelopment and allows you to get proper training required in the workforce.,As a casual it can be hard to get shifts compared to the full time employees.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Caringbah, New South Wales, Australia",4.0,3.0,3.0,5.0,4.0,5.0,4.0,Coles Supermarkets
‘Good relationship with customers and the other team members’,Customer Service Team Member,Meet different kind of people is a good experience and you can learn great communication skill,Handling angry customers is a challenge. You need to keep them calm nicely & politely.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Hurstville, New South Wales, Australia",3.0,5.0,5.0,4.0,3.0,4.0,5.0,Coles Supermarkets
‘Great working environment’,Checkout Assistant,"The pay is good, flexible hours, friendly co-workers, discounts, and benefits",There aren't really many challenges. Mostly its just the customers making the day more challenging.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Morwell, Victoria, Australia",3.0,5.0,5.0,5.0,4.0,4.0,4.0,Coles Supermarkets
"‘Team work, it's always a good way to do your job.’",Night Fill,Always work together as a team,When you make everything done and have time to do more,Recommends working here: Yes,Rates salary as: High,4 years ago,"Edmonton, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Learned many important skills’,Checkout Operator,Supported team and opportunities to work in multiple departments so opportunity for wide skills set.,"New system means less people available, so double the work sometimes. Casual workers get less shifts.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"NSW, Australia",3.0,2.0,3.0,3.0,3.0,2.0,3.0,Coles Supermarkets
"‘Work environment is good, management average’",Grocery - Night Fill,The people I work with are really great. Generally understanding and work around your school studies.,Store manager and grocery manager have put a downer on the work environment. They generally expect more from you then what you can physically deliver and expect you to stay back after midnight even though you don't get paid.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,3.0,2.0,3.0,2.0,3.0,Coles Supermarkets
‘COLES IS GREAT’,COLES SERVICES,"DIVERSITY, CUSTOMERS, COMMUNITY","PUBLIC TRANSPORT, PARKING",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Drummoyne, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Not really a fair place at moment. Has been better’,Service Supervisor,Depends on the manager to how things are good,It's all for the business. They don't take into consideration family responsibility and study.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Forster, New South Wales, Australia",3.0,2.0,3.0,2.0,3.0,2.0,3.0,Coles Supermarkets
‘Overworked.’,Dry Goods Manager,The people you work with are generally great people and genuine.,Senior management never happy constant budget cuts all round.,Recommends working here: No,Rates salary as: Average,3 years ago,Where ever I wanted,4.0,1.0,2.0,2.0,3.0,5.0,2.0,Coles Supermarkets
‘Coles is all about profit and is expecting the staff to do more when they are already working at capacity’,Team Member,I have a great manager in my department.  My work colleagues,"Shift work, being called in at the last moment.  The work is very physical - poor OH&S, repetitive lifting of 12kg in confined spaces",Recommends working here: No,Rates salary as: Low,1 year ago,"Rosebud VIC, Australia",1.0,1.0,1.0,2.0,2.0,1.0,1.0,Coles Supermarkets
‘Absolutely amazing and I wouldn't mind working there again if the opportunity arises.’,Customer Service Representative,"The staff members are great, understanding and friendly from the get go. They help at every stage and very understanding. They make you feel welcome and a part of a family from the moment you start.","The only challenge is the heavy physical activity - lifting repeatedly and standing for long hours but that only the first few days. Once that passes by, there are no other.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Canberra, Australian Capital Territory, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
"‘Coles has been very rewarding over my career but under the current top level leadership there is too much expected of all team members, creating many gaps in experienced team as many have left the business due to the current expectations.’",Store Manager,"Team environment
Pays well for successful team members
Very dynamic with large team & very high customer flow","Unreasonable expectations of team
Unreasonable hours of work expected",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",5.0,2.0,2.0,2.0,3.0,5.0,2.0,Coles Supermarkets
‘Prefer not to say’,Retail Sales Assistant,Prefer not to say. There aren't too many good things in regional areas. ,Prefer not to say. The struggle of doing the work of 3/4 people due to hours always being reduced. ,Recommends working here: No,Rates salary as: Low,1 year ago,"New South Wales, Australia",3.0,2.0,2.0,1.0,2.0,1.0,3.0,Coles Supermarkets
"‘Fun, good and challenging’",Nightfill And Checkout,Work and family balance,Fast paced and attention to detail,Recommends working here: Yes,Rates salary as: Average,3 years ago,bunbury WA,3.0,4.0,4.0,5.0,5.0,5.0,4.0,Coles Supermarkets
‘Never again’,Customer Service Assistant,"Nothing, 'subs the fact that I actually had a job unlike some",Actually having the store I was at keep a manager for more then a month,Recommends working here: No,Rates salary as: Low,2 years ago,"TAS, Australia",1.0,1.0,2.0,1.0,2.0,1.0,1.0,Coles Supermarkets
"‘Hard job when you are on your own all the time ,when it is busy.’",Store Team Member / Store Cleaner Part Time.,Most people are good to work with and customers were good to.,Trying to collect trolleys and cleaning store when it is busy.,Recommends working here: No,Rates salary as: Low,2 years ago,"Greenvale, Victoria, Australia",3.0,3.0,3.0,3.0,3.0,4.0,3.0,Coles Supermarkets
"‘Love my position at Coles, so glad I was given the opportunity to work there’",Coles Services,"Everyone is very friendly, feels like family",I haven't come across any as yet,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
"‘Learned a lot, but it sucked the life out of me.’",Delicatessen Worker,It depends on what department you work in. Some departments like fresh departments you find yourself working longer hours and doing very hands-on jobs as opposed to working on the registers. But otherwise a good experience and opportunity to build confidence socially and with decision making.,Dealing with different kinds of people and customers.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Smithfield NSW, Australia",3.0,3.0,3.0,2.0,2.0,4.0,3.0,Coles Supermarkets
‘Standard corporation that is flexible and works well with staff.’,Team Member,Team members are friendly and work well together,Management lacks communication skills and is hard to track down.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Booragoon WA, Australia",2.0,4.0,4.0,3.0,4.0,4.0,4.0,Coles Supermarkets
"‘My experience in the early days was great, however, towards the end of my career with the Supermarket scene was becoming more demanding with little or no reward’",Team Member,Working with Staff in the Service area,The way the Service Staff were sacrificed for other departments in the store.,Recommends working here: No,Rates salary as: Low,6 months ago,"North Tamworth NSW, Australia",2.0,2.0,3.0,2.0,1.0,2.0,3.0,Coles Supermarkets
‘Initially good experience - but would not recommend working here!’,Customer Service Cashier,"I have been an employee for the past four years, the first two years were great had good managers and team spirit was awesome.","Changing of managers in the past two years has seen a drop in team member morale and proper training within the organisation, they regularly put junior staff on and which this took away shifts from the senior long term employees hours, as a casual it was hard to get a good work/life family balance. For two years have been asking for permanent part time and it just fell on deaf ears!",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",2.0,1.0,3.0,1.0,1.0,1.0,2.0,Coles Supermarkets
‘Keep your promises on the number of work hours on offer - don't go back on your words’,Nightfill Team Member,Was relieved to get a role with the company after being unemployed - staff were great to work with.,Promised up to 20 hours a week work which would have been great - then after a couple of weeks the hours on offer disappeared - sometimes would go without work for 2-3 weeks - was told of a change to work hours on arrival for my shift which got me annoyed.   Was treated poorly and left,Recommends working here: No,Rates salary as: Low,6 months ago,"Greenacre NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘A means to a end’,Produce Manager,The people at some of the stores,"Toxic culture in the business, clueless upper management",Recommends working here: No,Rates salary as: Average,2 years ago,"Perth WA, Australia",3.0,1.0,3.0,2.0,1.0,3.0,2.0,Coles Supermarkets
‘Overall a good company to work for’,"Online, Produce, Bakery & Grocery.","Casual pay rate, plenty of departments meaning more opportunity for work and to learn new things",Short and inconsistent shifts,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Warrnambool VIC, Australia",5.0,4.0,4.0,4.0,2.0,5.0,4.0,Coles Supermarkets
‘Worst 5 years of my life.’,Bakery Assistant,The fact that you have a Union to back you up when coles continue to screw your over as an employee.,"Management is awful, not trained properly, have poor time management skills, treat staff poorly.",Recommends working here: No,Rates salary as: Low,2 years ago,"Kilmore VIC, Australia",4.0,2.0,1.0,1.0,3.0,2.0,1.0,Coles Supermarkets
"‘Great employer, fair, pays well and helps Aussies earn some extra money through hard times’",Customer Service Representative,Flexibility,Too many managers,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,4.0,4.0,3.0,4.0,5.0,4.0,Coles Supermarkets
‘Friendly environment to work in’,Deli Assistant,"Flexible around study, theres a wide range of age groups so you can always find people your age",New management and adjusting to their ways,Recommends working here: Yes,Rates salary as: Average,4 years ago,,2.0,3.0,3.0,3.0,2.0,4.0,4.0,Coles Supermarkets
‘A great place as a stepping stone to another career path’,Range In Charge,The stability of income,Management don't seem to value their employees & often take advantage of staff using them for when they need them but when staff need something it can quite often be met with a negative response,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,3.0,3.0,2.0,2.0,1.0,3.0,Coles Supermarkets
"‘Management is horrible, gets worse the longer you stay.’",Nightfall Team Leader,Good available working hours for uni students during the night.,"No challenges really, the job doesn't require any skill to be good at it. Just get used to it over time. Management don't even have the basic understandings required to become a good manager.",Recommends working here: No,Rates salary as: Average,2 years ago,"Roxburgh Park VIC, Australia",2.0,1.0,1.0,1.0,2.0,3.0,1.0,Coles Supermarkets
‘Shocking communication but good for casual work’,Service Employee,Good pay and staff benefits ,Poor management and treatment for employees. Difficult work-life balance and terrible communication.,Recommends working here: No,Rates salary as: Average,1 year ago,"Wantirna VIC, Australia",2.0,2.0,1.0,1.0,2.0,4.0,2.0,Coles Supermarkets
‘Be flexible’,Deli Assistant,"The company is so big that they are always under scrutiny, so most practices are legit.",Rostering is poor,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Coffs Harbour, New South Wales, Australia",3.0,2.0,4.0,3.0,2.0,5.0,4.0,Coles Supermarkets
‘More about profit now.  Less care about staff members.  Working with less staff but still the same amount of work to do.’,Team Member,The people i work with,The hours. senior management in store have their favourites. ,Recommends working here: No,Rates salary as: Low,6 months ago,"Port Douglas QLD, Australia",1.0,1.0,1.0,1.0,3.0,3.0,1.0,Coles Supermarkets
‘A great role for interpersonal development’,Service Supervisor,"Working with a great team of people, holiday seasons were stressful but fun. ","Having to work every weekends, the inconsistency between morning/ open shifts and evening/ close shifts and dealing with difficult customers. ",Recommends working here: Yes,Rates salary as: High,1 year ago,"Narellan NSW, Australia",4.0,3.0,5.0,4.0,5.0,5.0,5.0,Coles Supermarkets
‘Staff are not looked after at all and treated very badly if something goes wrong’,Retail Assistant,The staff i worked with were very nice and it was very close to home for me so the convenience outweighed the negatives,"Managers have no idea of what staff go through and some of the young managers think they are better than what they are.  Too much \""turn the other way\"" going on.",Recommends working here: No,Rates salary as: Low,4 years ago,,4.0,4.0,1.0,1.0,5.0,3.0,1.0,Coles Supermarkets
‘Average’,Bakery Assistant,The Friends I've made,Learning new skills meeting new people,Recommends working here: No,Rates salary as: Average,3 years ago,NSW,2.0,2.0,2.0,1.0,2.0,2.0,2.0,Coles Supermarkets
‘Ups and Down of working for Coles’,Coles Services,"Job Security, safe working environment, great team members, caring management. ","Unrealistic Standards 
Customers, laziness among team and other staff members, not sharing the workload and getting task done or not properly, Weather, Anti-Social Environment, made you work alone and make the job boring ",Recommends working here: No,Rates salary as: Low,6 months ago,"Park Holme SA, Australia",2.0,3.0,3.0,3.0,5.0,3.0,3.0,Coles Supermarkets
‘Not looked after’,Department Manager,Meeting plenty of new people.,Work life balance. Increase on hours you are paid for and what hours you actually do.,Recommends working here: No,Rates salary as: Average,3 years ago,"Deer Park, Victoria, Australia",2.0,1.0,3.0,1.0,2.0,1.0,1.0,Coles Supermarkets
‘No work life balance’,Department Manager,Great people you work amongst.,Unrealistic expectations,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,1.0,3.0,3.0,2.0,3.0,1.0,Coles Supermarkets
‘Great job that will get you through your academic career.’,Sales Role,"Coles allows for;
flexibility, good school/university casual job, once you join you won't leave till you find another job, essentially very stable.

","Shaky hours, Poor management at times",Recommends working here: Yes,Rates salary as: Average,9 months ago,"Benowa QLD, Australia",3.0,4.0,4.0,3.0,4.0,5.0,4.0,Coles Supermarkets
"‘Good foot in the door company, not so good career choice’",Full Time Sales Assistant,"Most staff are great to work with, very proffessional, caring and friendly,  great customer service is always provided by coles staff.","Management are not understanding or proffessional in many cases. Not caring about fixing issues or problems but caring more about sales and themselves rather than their staff which can effect staff moral.
 it can be an overly demanding workload at times and from my experience many managers are not trained enough in people skills and service.",Recommends working here: No,Rates salary as: Average,2 years ago,"Port Adelaide, South Australia, Australia",3.0,2.0,2.0,1.0,3.0,3.0,2.0,Coles Supermarkets
‘Overall bad’,Customer Service Assistant,None at all expect to be treated like an object to their means and once that have used you and no longer happy with your work they drop you like a molten rock.,"The snide over demanding managers expecting you to sacrifice personal life over work, the back stabbing and rumour spreading also ruined my chances at a advancement in career.",Recommends working here: No,Rates salary as: Low,4 years ago,"Emerald, Queensland, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
‘Great job during study time’,Nightfiller,Most rates go up every year,Learning products aisle by aisle,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
‘Good first time job as well as for students looking to work while studying as well as people looking to further their career opportunities!’,Grocery Team Member,Pay is ok for just you average retail job. Sunday overtime rates. Working in a ariconditiones environment.,Knowing how to deal with difficult customer. Hoping you get a good manager when they are replaced.,Recommends working here: No,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",3.0,3.0,3.0,3.0,2.0,2.0,3.0,Coles Supermarkets
‘If only guaranteed hours were given’,Cashier,Great hourly rate of pay,Dealing with difficult customers,Recommends working here: No,Rates salary as: Average,4 years ago,"Marion, South Australia, Australia",3.0,1.0,3.0,1.0,2.0,3.0,3.0,Coles Supermarkets
‘Would love to go back now the manager has been moved on’,Grocery Assistant,The regular customers,A manager with bi-polar,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",1.0,3.0,2.0,1.0,3.0,2.0,3.0,Coles Supermarkets
"‘Just don't do it to yourself, unless you've got no other option.’",Varied,"My regular customers. When on the registers I often have a line up of people waiting to be served by myself rather than others. Makes you feel appreciated. Sunday rates are really good as well. They provide fruit most days of the week in the staff room, and occasionally baked goods too. These are often over ripe, blemished or burnt though. Being many different personalities, you often find people you get a long well with.","Managers often weren't interested in following own company guidelines or OHS. They would pressure you to work additional hours, not taking no for an answer, calling every day off to ask if you could come in for shifts. Stock takes were often held anywhere from 11 pm til 6 am. Not enough staff hour allocation, so you were often the only one on register or shop floor, which makes for very unhappy customers. Customers hound you on arrival and up until you get in your car, as there is no one else available. Too many bosses with different ideas of how things should be done, demanding you do one task three different ways. Then when you need the bosses, you often can't get in contact with them. Shift managers that aren't properly trained are a definite problem. We got a pay cut too. Changing your permanent roster is a real hassle, management often try to con you into signing paperwork without you being able to read it. Store managers all seem to lack any basic communication skills or manners, unless talking to customers or higher ups. You get new store managers almost every year so everything changes a lot.",Recommends working here: No,Rates salary as: Average,1 year ago,"Salisbury Downs SA, Australia",1.0,1.0,1.0,1.0,2.0,2.0,1.0,Coles Supermarkets
‘Absolutely love my job’,Duty Manager,Coles offers a lot of training and career development for those interested in retail management careers,Currently there is low growth in the company as they are reinvesting in current stores,Recommends working here: Yes,Rates salary as: High,4 years ago,"Morayfield, Queensland, Australia",5.0,4.0,4.0,4.0,3.0,5.0,4.0,Coles Supermarkets
‘Working at Coles has brought out the best in me and has provided many opportunites within the store and company.’,Customer Service Assistant,The co workers are great and you build such strong friendships within the store and with local community members,Some challenges are some rude customers but the majority of customers outweigh the negative. Also peak holiday times in tourism living areas,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Salamander Bay, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Great opportunities’,Check-out Operator,Meeting people great team environment,Departmental communicating efficienctly,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Emerald, Queensland, Australia",4.0,5.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
‘Avoid if possible. ’,Information Technology Manager,Interesting work and some good people to work with,Lots of politics and silos. Do not care at all about people and treat them as expendable ,Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",1.0,1.0,1.0,1.0,1.0,2.0,1.0,Coles Supermarkets
"‘Terrible, feeling used on a day to day basis.’",Customer Service Assistant/all Round,"Meeting new people everyday, having a good team to help out day to day.","Not having the right amount of staff, double handling, trying to get everything done on time for the next worker, having to wear bad clothing throughout the day, communication; when management doesn't understand the challenge of working alone and getting everything done for the next day. Customers being picky.",Recommends working here: No,Rates salary as: Average,4 years ago,"Stanhope Gardens, New South Wales, Australia",1.0,3.0,3.0,2.0,1.0,1.0,2.0,Coles Supermarkets
‘It was great and I would love to go back.’,Deli Assistant,They are a great company to work for. They were totally understanding when I needed time off for family reason and my job was still there when I went back. They were very supportive and understanding,There was no real challenges for me. Everything and everyone worked together very well as team players.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Coles Supermarkets
‘Content’,Sales Assistant,"Flexibility within my job, diverse groups of people in each department",Trying to find a challenge that will be done on my own as there is always team work involved when facing new challenges,Recommends working here: Yes,Rates salary as: High,4 years ago,"Patterson Lakes, Victoria, Australia",5.0,5.0,4.0,4.0,4.0,4.0,5.0,Coles Supermarkets
"‘Potatoes, potatoes, potatoes’",Fresh Produce Assistant,Great people and steady work,"Work can be full on, especially during busy periods",Recommends working here: Yes,Rates salary as: High,4 years ago,"Rosny Park, Tasmania, Australia",3.0,4.0,3.0,3.0,4.0,5.0,3.0,Coles Supermarkets
‘Interesting’,Front End Cashier,People,Being polite to horrible customers,Recommends working here: No,Rates salary as: Low,4 years ago,"Kelmscott, Western Australia, Australia",1.0,3.0,2.0,2.0,1.0,2.0,3.0,Coles Supermarkets
‘It was good while it lasted but due to being a casual I was terminated on January 17.’,Nightfill Team Member,"The staff and team members were friendly and were good to work for.
There were also gifts and perks.",The KPI's were high and at times it was hard to keep up at times but that is to be expected in that sort of environment. Another thing was I was never offered a permanent position despite my job agency's attempts to approach them.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Woy Woy, New South Wales, Australia",3.0,4.0,4.0,3.0,5.0,5.0,3.0,Coles Supermarkets
‘I was just another number to chew up and spit out.’,Butcher,"Wage was ok, and some staff are friendly.",Very unorganised and untrustworthy management from store management to department management.,Recommends working here: No,Rates salary as: Average,6 months ago,"Richmond VIC, Australia",1.0,2.0,1.0,1.0,3.0,3.0,1.0,Coles Supermarkets
‘The customer is not always right’,Customer Service Representative,Easily accessible job,Customers are the worst people sometimes..,Recommends working here: No,Rates salary as: Average,1 year ago,"Doncaster VIC, Australia",2.0,3.0,2.0,1.0,2.0,3.0,2.0,Coles Supermarkets
"‘Good for a temp job to fill the gaps, unless you're young (15-24) there's no career opportunities.’",Replenishment - Grocery,Wonderful team of staff. Great store.,Never enough time to do your job. Management are young and inexperienced often leading to them thinking they are better than their workers and often talk down to staff.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Rural View, Queensland, Australia",2.0,4.0,4.0,2.0,3.0,2.0,3.0,Coles Supermarkets
"‘Enjoyed my time working with the team and for the company, management hard to work with’",Administration Officer,Friendliness of the other team members,Management hard to work with,Recommends working here: Yes,Rates salary as: Average,2 years ago,"NSW, Australia",3.0,3.0,3.0,2.0,4.0,4.0,3.0,Coles Supermarkets
‘Enjoyable’,Checkout Assistant,Customers,Keeping up when busy,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Robina, Queensland, Australia",3.0,3.0,4.0,3.0,2.0,3.0,4.0,Coles Supermarkets
"‘Coles  can be a great place with the Right people, attitude & support
’",All Rounder Operator,There are some amazing staff whom need more credit about the jobs they do. ,Having a Management Team who look after there Staff. As a staff member we are just numbers not real people. ,Recommends working here: No,Rates salary as: Average,6 months ago,"Alice Springs NT, Australia",2.0,3.0,2.0,1.0,3.0,1.0,1.0,Coles Supermarkets
‘I enjoyed my job.’,Customer Service Assistant,Working as part of a team.,Working nights and weekends with children.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Goulburn, New South Wales, Australia",3.0,2.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
"‘Got to be desperate to work for them if your a tradesperson.  Most of the hierarchy have no idea what it’s like in the real world and how pathetic their rates of pay are for tradespeople.  They are only out to look after themselves and shareholders, and c’",Qualified Butcher,At least they pay penalties - AT THE MOMENT,Working for young yuppy university know all’s that have absolutely no life experience but know everything!!!!!!!,Recommends working here: Yes,Rates salary as: Low,2 years ago,"Brisbane City QLD, Australia",3.0,3.0,3.0,2.0,1.0,1.0,2.0,Coles Supermarkets
‘Great Company to work for ’,Manager,Team People friendly,There are no difficulties,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Great experience in customer service and cash handling.’,Service Cashier,Great environment and staff. Opportunities to work in different departments and gain experience.,No challenges. Only a few bad experiences with customers who weren't happy with certain things but overall great job.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,Coles Supermarkets
"‘Working hard with no recognition,’",Warehouse Operator,"As you work for a large company, your work looks like stable if you are flexible with every hour changes at Coles policy.","Always struggling, never have enough hours,never work on regulare and systamic procedure.",Recommends working here: No,Rates salary as: Low,2 years ago,"NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Coles Supermarkets
